episode,reward,epsilon,avg_loss,steps,rolling_avg
920,25.0,0.01,2.63294036462903,25,51.19
921,29.0,0.01,2.077615011997264,29,50.48
922,15.0,0.01,1.5950863103071848,15,49.59
923,11.0,0.01,1.9510964378714561,11,48.72
924,13.0,0.01,0.7005271894427446,13,47.85
925,27.0,0.01,1.2886531543400552,27,47.17
926,13.0,0.01,2.5280162984362016,13,46.37
927,47.0,0.01,1.8392771403206156,47,45.88
928,96.0,0.01,1.6103645515201304,96,45.61
929,15.0,0.01,2.501334357758363,15,44.81
930,88.0,0.01,1.3257560444868763,88,44.75
931,45.0,0.01,1.7727007216877408,45,44.28
932,92.0,0.01,1.6045145462874486,92,44.25
933,30.0,0.01,1.2354845871838431,30,43.61
934,125.0,0.01,1.5098528009206056,125,43.85
935,132.0,0.01,1.007937227700357,132,43.77
936,98.0,0.01,1.29441855742349,98,43.74
937,127.0,0.01,1.0697125386241384,127,43.3
938,161.0,0.01,1.1789134021455085,161,43.48
939,247.0,0.01,1.2115827461606579,247,44.97
940,500.0,0.01,1.151252632064745,500,49.84
941,128.0,0.01,0.9358165544545045,128,50.16
942,500.0,0.01,1.0865881446376442,500,53.69
943,197.0,0.01,1.0676264793701886,197,54.22
944,202.0,0.01,1.0279076207742686,202,54.82
945,149.0,0.01,0.977250042102681,149,55.19
946,206.0,0.01,0.959877102337416,206,56.94
947,75.0,0.01,1.1534596274793147,75,56.7
948,177.0,0.01,1.1938217359010952,177,57.15
949,134.0,0.01,1.1164037499910415,134,58.17
950,119.0,0.01,1.190693209933884,119,59.04
951,155.0,0.01,1.2417228286785464,155,60.46
952,132.0,0.01,1.3761550934392621,132,61.55
953,135.0,0.01,1.3022113034156737,135,62.65
954,121.0,0.01,1.3776103577091674,121,63.71
955,131.0,0.01,1.2505855456506478,131,63.82
956,147.0,0.01,1.338058979459563,147,64.27
957,134.0,0.01,1.4360932289664425,134,65.48
958,129.0,0.01,1.3950834911923076,129,66.62
959,137.0,0.01,1.492043082323605,137,67.84
960,129.0,0.01,1.452117197475461,129,69.0
961,129.0,0.01,1.6225327889528847,129,70.13
962,134.0,0.01,1.591672351027825,134,71.25
963,127.0,0.01,1.4707972329608567,127,72.23
964,129.0,0.01,2.2444662488130636,129,73.37
965,141.0,0.01,1.3774917157142297,141,74.58
966,132.0,0.01,1.7036732275208288,132,75.77
967,132.0,0.01,1.3258025043672232,132,76.86
968,130.0,0.01,1.5156387886175742,130,77.82
969,130.0,0.01,1.6527486183322393,130,78.9
970,147.0,0.01,1.1541614442252788,147,80.22
971,147.0,0.01,1.5435881427153437,147,81.54
972,127.0,0.01,1.290762351136508,127,81.54
973,144.0,0.01,1.29454326024279,144,81.38
974,152.0,0.01,1.6797620337946635,152,82.75
975,138.0,0.01,1.7259069582636373,138,83.98
976,126.0,0.01,1.2026226697933107,126,84.95
977,149.0,0.01,1.44845612552142,149,86.16
978,137.0,0.01,1.428601147049535,137,87.26
979,130.0,0.01,1.2662843910547403,130,88.34
980,137.0,0.01,1.1095402431504353,137,89.5
981,148.0,0.01,1.247135546247198,148,90.67
982,148.0,0.01,1.171072533152796,148,91.92
983,181.0,0.01,1.1450452932892419,181,93.51
984,156.0,0.01,0.9711014410624137,156,94.96
985,136.0,0.01,0.8918683894307298,136,96.21
986,140.0,0.01,0.7897354313571538,140,97.5
987,135.0,0.01,0.6721349285156638,135,97.37
988,145.0,0.01,0.8138330310069282,145,98.63
989,141.0,0.01,1.0667924838708647,141,99.93
990,160.0,0.01,0.7332798239775002,160,101.4
991,222.0,0.01,0.8610237050247757,222,103.49
992,146.0,0.01,0.7586919692893551,146,104.82
993,136.0,0.01,0.8604012736913693,136,106.05
994,134.0,0.01,0.5726937773679175,134,107.17
995,145.0,0.01,0.5476879588617333,145,108.39
996,134.0,0.01,0.9159177402659917,134,109.48
997,169.0,0.01,0.40030521536852126,169,110.94
998,172.0,0.01,0.2693421027601458,172,111.74
999,193.0,0.01,0.4834889884787211,193,113.5
1000,203.0,0.01,0.40293767273407705,203,115.24
